timestamp,frame_id,stage,latency_ms,cpu_percent,memory_rss_bytes,event_count
1784469116.698137,0,detect,17.652292251586914,0,0,0
1784469116.705692,0,detect,20.74903678894043,0,0,0
1784469116.7395751,0,track,8.785674095153809,0,0,0
1784469116.762547,0,track,8.749067306518555,0,0,0
1784469116.8035362,0,pose,30.444843292236328,0,0,0
1784469116.8094106,0,e2e,456.87382700270973,0,0,0
1784469116.8233223,-1,process:analysis_actor_0,0,88.4,119431168,0
1784469116.874464,1,detect,18.3150634765625,0,0,0
1784469116.938168,1,track,9.533109664916992,0,0,0
1784469116.9421513,0,pose,32.18050765991211,0,0,0
1784469116.944736,0,e2e,557.3693650003406,0,0,0
1784469116.9579196,-1,process:analysis_actor_1,0,184.8,118038528,0
1784469116.9965734,1,pose,29.898345947265625,0,0,0
1784469116.9975307,1,e2e,556.2426609976683,0,0,0
1784469117.0089595,1,detect,18.279258728027344,0,0,0
1784469117.0559478,2,detect,27.432140350341797,0,0,0
1784469117.0658476,1,track,9.7418212890625,0,0,0
1784469117.0890183,2,track,9.577385902404785,0,0,0
1784469117.134958,1,pose,32.433326721191406,0,0,0
1784469117.1367471,1,e2e,679.5607989988639,0,0,0
1784469117.1706345,2,pose,31.31648063659668,0,0,0
1784469117.1714463,2,e2e,658.3040240002447,0,0,0
1784469117.243871,3,detect,28.245651245117188,0,0,0
1784469117.26544,2,detect,17.526111602783203,0,0,0
1784469117.2704358,3,track,9.769571304321289,0,0,0
1784469117.3596833,2,track,9.908294677734375,0,0,0
1784469117.3620753,3,pose,28.278757095336914,0,0,0
1784469117.3631077,3,e2e,773.4717259991157,0,0,0
1784469117.4458992,4,detect,22.95418357849121,0,0,0
1784469117.459393,0,detect,25.210973739624023,0,0,0
1784469117.4685183,4,track,9.624011993408203,0,0,0
1784469117.5000312,2,pose,32.266422271728516,0,0,0
1784469117.5057487,2,e2e,958.6248570012685,0,0,0
1784469117.5358357,4,pose,30.585323333740234,0,0,0
1784469117.54557,4,e2e,876.8492260023777,0,0,0
1784469117.546913,0,track,9.86266040802002,0,0,0
1784469117.5485415,0,detect,23.199989318847656,0,0,0
1784469117.576663,3,detect,19.30280113220215,0,0,0
1784469117.6296377,0,track,10.952335357666016,0,0,0
1784469117.6309698,0,pose,31.54851722717285,0,0,0
1784469117.6334672,0,e2e,403.39271100310725,0,0,0
1784469117.6639793,-1,process:analysis_actor_3,0,35.6,122454016,0
1784469117.6815665,5,detect,18.38310432434082,0,0,0
1784469117.6840343,3,track,11.583739280700684,0,0,0
1784469117.712567,0,pose,31.93368148803711,0,0,0
1784469117.7151842,0,e2e,399.3963259999873,0,0,0
1784469117.7273273,-1,process:analysis_actor_2,0,0.0,122392576,0
1784469117.7363446,5,track,11.690119743347168,0,0,0
1784469117.7449825,3,pose,29.420940399169922,0,0,0
1784469117.7457118,3,e2e,1141.172607000044,0,0,0
1784469117.7584357,1,detect,21.119380950927734,0,0,0
1784469117.7714317,1,detect,16.332706451416016,0,0,0
1784469117.7840002,5,detect,17.636398315429688,0,0,0
1784469117.8187966,1,track,19.043102264404297,0,0,0
1784469117.8275502,5,pose,45.21842956542969,0,0,0
1784469117.8292444,5,e2e,1086.6302469985385,0,0,0
1784469117.842989,5,track,10.256878852844238,0,0,0
1784469117.8475947,1,track,9.53581714630127,0,0,0
1784469117.8738332,6,detect,18.62899398803711,0,0,0
1784469117.8917625,1,pose,29.572664260864258,0,0,0
1784469117.8931432,1,e2e,580.3814720020455,0,0,0
1784469117.8989272,6,track,10.284797668457031,0,0,0
1784469117.9094248,5,pose,32.875850677490234,0,0,0
1784469117.9108293,5,e2e,1176.0938879997411,0,0,0
1784469117.939247,1,pose,35.06252670288086,0,0,0
1784469117.9399529,1,e2e,524.9671509991458,0,0,0
1784469117.9432611,6,pose,28.690114974975586,0,0,0
1784469117.94544,6,e2e,1079.6973500000604,0,0,0
1784469117.9566786,2,detect,18.223466873168945,0,0,0
1784469117.9772844,8,detect,21.2208309173584,0,0,0
