timestamp,frame_id,stage,latency_ms,cpu_percent,memory_rss_bytes,event_count
1784450712.2103934,49,e2e,3921.260623999842,0,0,0
1784450712.211357,40,track,10.970711708068848,0,0,0
1784450712.2487998,53,pose,29.60491371154785,0,0,0
1784450712.2503886,53,e2e,3953.911905999121,0,0,0
1784450712.2641354,-1,violence,65.75225639343262,0,0,0
1784450712.2671015,40,pose,33.43414306640625,0,0,0
1784450712.270706,40,e2e,3941.6133369995805,0,0,0
1784450712.281469,-1,violence,71.15939712524414,0,0,0
1784450712.3285625,-1,falldown,113.01134824752808,0,0,0
1784450712.393143,51,detect,16.84394645690918,0,0,0
1784450712.397895,42,detect,18.525230407714844,0,0,0
1784450712.4096327,55,detect,17.03713607788086,0,0,0
1784450712.432019,51,track,8.683087348937988,0,0,0
1784450712.4325767,-1,falldown,98.83724308013916,0,0,0
1784450712.433046,38,detect,17.9951114654541,0,0,0
1784450712.4388316,42,track,10.070054054260254,0,0,0
1784450712.4528222,55,track,8.982263565063477,0,0,0
1784450712.4873207,38,track,9.363999366760254,0,0,0
1784450712.5073156,51,pose,29.91573715209961,0,0,0
1784450712.515422,51,e2e,3978.064381000877,0,0,0
1784450712.5279493,-1,process:analysis_actor_0,0,0.0,220844032,0
1784450712.539679,55,pose,37.2681770324707,0,0,0
1784450712.5453482,55,e2e,3976.934214000721,0,0,0
1784450712.5587604,-1,process:analysis_actor_1,0,0.0,255586304,0
1784450712.5665202,42,pose,31.68153190612793,0,0,0
1784450712.567944,42,e2e,3996.4415909998934,0,0,0
1784450712.5693598,38,pose,35.6077766418457,0,0,0
1784450712.5716205,38,e2e,3840.4051609995804,0,0,0
1784450712.5792506,54,detect,16.002796173095703,0,0,0
1784450712.6075106,58,detect,18.20440673828125,0,0,0
1784450712.6173358,54,track,9.836505889892578,0,0,0
1784450712.6191046,46,detect,18.69185447692871,0,0,0
1784450712.6289003,42,detect,18.045093536376953,0,0,0
1784450712.6329656,58,track,9.14457893371582,0,0,0
1784450712.6488233,46,track,11.02181339263916,0,0,0
1784450712.656506,42,track,9.352906227111816,0,0,0
1784450712.665248,54,pose,30.42207145690918,0,0,0
1784450712.666142,54,e2e,3747.9313259991613,0,0,0
1784450712.6879008,58,pose,30.73146629333496,0,0,0
1784450712.6892257,58,e2e,3813.8878919999115,0,0,0
1784450712.7003548,46,pose,28.444982528686523,0,0,0
1784450712.701172,46,e2e,3698.1443210006546,0,0,0
1784450712.7221625,57,detect,18.326595306396484,0,0,0
1784450712.7321537,42,pose,30.411144256591797,0,0,0
1784450712.7328408,42,e2e,1761.6484059999493,0,0,0
1784450712.7467146,60,detect,18.140859603881836,0,0,0
1784450712.7752252,48,detect,16.95597267150879,0,0,0
1784450712.779591,57,track,11.231063842773438,0,0,0
1784450712.7948654,60,track,11.088211059570312,0,0,0
1784450712.8241038,48,track,9.469120025634766,0,0,0
1784450712.8894176,57,pose,30.326984405517578,0,0,0
1784450712.8925486,57,e2e,1831.153085000551,0,0,0
1784450712.8976169,45,detect,16.33122444152832,0,0,0
1784450712.926831,48,pose,36.40243911743164,0,0,0
1784450712.9283338,48,e2e,1880.8396740005264,0,0,0
1784450712.9450347,-1,process:analysis_actor_2,0,131.0,217751552,0
1784450712.945977,60,pose,43.76292037963867,0,0,0
1784450712.9464147,60,e2e,3829.1353510012414,0,0,0
1784450712.955605,45,track,9.932828903198242,0,0,0
1784450712.9964733,61,detect,16.10557746887207,0,0,0
1784450713.0205112,63,detect,18.324323654174805,0,0,0
1784450713.033484,45,pose,29.25142478942871,0,0,0
1784450713.038126,51,detect,19.36041831970215,0,0,0
1784450713.04205,45,e2e,1829.1238050005632,0,0,0
1784450713.0559435,-1,process:analysis_actor_3,0,0.0,220618752,0
1784450713.0569065,61,track,8.484368324279785,0,0,0
1784450713.081708,63,track,9.475275039672852,0,0,0
1784450713.0946696,51,track,9.857255935668945,0,0,0
1784450713.142526,61,pose,32.15629577636719,0,0,0
1784450713.14601,63,pose,32.90339279174805,0,0,0
1784450713.1662512,51,pose,31.65894889831543,0,0,0
1784450713.1843204,51,e2e,1888.1564050007,0,0,0
1784450713.2537885,48,detect,17.864330291748047,0,0,0
1784450713.2743723,48,track,8.893211364746094,0,0,0
1784450713.3238778,48,pose,32.2404670715332,0,0,0
1784450713.3252792,48,e2e,1891.0777630007942,0,0,0
1784450713.837315,-1,falldown,97.46428060531616,0,0,0
1784450714.4779239,-1,violence,74.1037826538086,0,0,0
1784450714.546281,49,detect,17.688451766967773,0,0,0
1784450714.5504017,52,detect,18.032583236694336,0,0,0
1784450714.5866103,52,track,9.345261573791504,0,0,0
1784450714.5897431,49,track,9.736214637756348,0,0,0
1784450714.6402,52,pose,31.169763565063477,0,0,0
1784450714.6421504,52,e2e,3289.3288020004547,0,0,0
1784450714.6504512,49,pose,29.486461639404297,0,0,0
1784450714.6582737,49,e2e,3154.1465540012723,0,0,0
1784450714.9925334,-1,violence,69.37717056274414,0,0,0
1784450715.033316,61,e2e,3645.953840999937,0,0,0
1784450715.2357836,-1,falldown,96.72175884246826,0,0,0
1784450715.2952185,63,e2e,4101.684109000416,0,0,0
1784450715.3028173,64,detect,23.97860336303711,0,0,0
1784450715.3111262,50,detect,17.299095153808594,0,0,0
1784450715.3301644,54,detect,19.135377883911133,0,0,0
1784450715.3313656,64,track,9.611522674560547,0,0,0
1784450715.3565917,50,track,9.943552017211914,0,0,0
1784450715.358927,68,detect,18.040435791015625,0,0,0
1784450715.3780463,54,track,10.651447296142578,0,0,0
1784450715.3929114,64,pose,28.874555587768555,0,0,0
1784450715.40593,64,e2e,3717.655211999954,0,0,0
1784450715.4102232,68,track,8.812887191772461,0,0,0
1784450715.4230154,50,pose,31.915176391601562,0,0,0
1784450715.4474218,54,pose,30.01247787475586,0,0,0
1784450715.4713295,66,detect,19.55805206298828,0,0,0
1784450715.4838943,68,pose,35.41815185546875,0,0,0
1784450715.4846427,68,e2e,3870.5978780017176,0,0,0
1784450715.5056853,66,track,9.616544723510742,0,0,0
1784450715.5538247,66,pose,27.817501068115234,0,0,0
1784450715.5548153,66,e2e,3418.591571999059,0,0,0
1784450715.5734189,-1,falldown,104.1845121383667,0,0,0
1784450716.7336342,-1,violence,71.19312286376953,0,0,0
1784450716.8081417,67,detect,18.3278751373291,0,0,0
1784450716.8231757,70,detect,18.290693283081055,0,0,0
1784450716.836319,67,track,9.54464340209961,0,0,0
1784450716.8498337,70,track,9.995559692382812,0,0,0
1784450716.8844223,67,pose,31.156139373779297,0,0,0
1784450716.8856974,67,e2e,4483.476326999153,0,0,0
1784450716.9093852,70,pose,31.120363235473633,0,0,0
1784450716.9100242,70,e2e,4788.578910000069,0,0,0
1784450717.2603276,-1,violence,68.70620346069336,0,0,0
1784450717.3291316,50,e2e,5749.237598000036,0,0,0
1784450717.3834665,71,detect,17.877197265625,0,0,0
1784450717.3848703,55,detect,16.864959716796875,0,0,0
1784450717.3907857,54,e2e,5849.261805000424,0,0,0
1784450717.4073339,68,detect,20.82798194885254,0,0,0
1784450717.4104009,71,track,8.796625137329102,0,0,0
1784450717.4445112,55,track,11.28170394897461,0,0,0
1784450717.4482172,68,track,8.930439949035645,0,0,0
1784450717.4729927,59,detect,18.672231674194336,0,0,0
1784450717.4763584,71,pose,31.770475387573242,0,0,0
1784450717.4774756,71,e2e,5043.670569999449,0,0,0
1784450717.480802,55,pose,30.08429718017578,0,0,0
1784450717.4814007,55,e2e,5006.144647000838,0,0,0
1784450717.4947422,59,track,9.075735092163086,0,0,0
1784450717.5134249,68,pose,29.528879165649414,0,0,0
1784450717.5140576,68,e2e,5052.062410000872,0,0,0
1784450717.5360754,74,detect,21.40911102294922,0,0,0
1784450717.554304,57,detect,19.35784149169922,0,0,0
1784450717.55954,59,pose,28.82926368713379,0,0,0
1784450717.5616817,59,e2e,5073.5631870011275,0,0,0
1784450717.570744,-1,falldown,104.27478265762329,0,0,0
1784450717.5769048,74,track,9.474555969238281,0,0,0
1784450717.582871,71,detect,19.140865325927734,0,0,0
1784450717.5865252,57,track,10.034297943115234,0,0,0
1784450717.599544,62,detect,16.651805877685547,0,0,0
1784450717.6139135,71,track,9.62934684753418,0,0,0
1784450717.6253738,62,track,8.746390342712402,0,0,0
1784450717.6316752,74,pose,30.94097137451172,0,0,0
1784450717.632281,74,e2e,5000.464287000796,0,0,0
1784450717.637453,57,pose,31.8734130859375,0,0,0
1784450717.64122,57,e2e,5049.112549000711,0,0,0
1784450717.663321,71,pose,27.966794967651367,0,0,0
1784450717.6656463,71,e2e,5031.733682999402,0,0,0
1784450717.6710188,62,pose,30.444692611694336,0,0,0
1784450717.673666,62,e2e,5023.107858000003,0,0,0
1784450717.681702,60,detect,16.150983810424805,0,0,0
1784450717.6901445,77,detect,18.02167510986328,0,0,0
1784450717.703208,60,track,9.568045616149902,0,0,0
1784450717.7207677,74,detect,16.609405517578125,0,0,0
1784450717.7254527,77,track,9.608205795288086,0,0,0
1784450717.7326279,64,detect,18.614381790161133,0,0,0
1784450717.7461994,74,track,9.149664878845215,0,0,0
1784450717.7492826,60,pose,30.42976188659668,0,0,0
1784450717.7506661,60,e2e,4970.5926000006,0,0,0
1784450717.7555945,64,track,9.043130874633789,0,0,0
1784450717.78054,77,pose,28.671539306640625,0,0,0
1784450717.78135,77,e2e,4906.5486720010085,0,0,0
1784450717.7881052,74,pose,27.36851692199707,0,0,0
1784450717.7891402,74,e2e,4980.966981000165,0,0,0
1784450717.7907577,-1,falldown,104.38465595245361,0,0,0
1784450717.7990835,62,detect,17.013498306274414,0,0,0
1784450717.8087397,64,pose,28.8580322265625,0,0,0
1784450717.811611,64,e2e,5018.678134001675,0,0,0
1784450717.8270261,62,track,9.0599946975708,0,0,0
1784450717.841829,80,detect,17.02762222290039,0,0,0
1784450717.8436508,76,detect,19.8155574798584,0,0,0
1784450717.8629096,67,detect,17.987760543823242,0,0,0
1784450717.8635368,80,track,10.045607566833496,0,0,0
1784450717.863972,76,track,8.682331085205078,0,0,0
1784450717.8771558,62,pose,32.616172790527344,0,0,0
1784450717.878083,62,e2e,4966.871716000242,0,0,0
1784450717.8885834,67,track,8.722406387329102,0,0,0
1784450717.90703,76,pose,27.007844924926758,0,0,0
1784450717.9084046,76,e2e,4952.051120999386,0,0,0
1784450717.9097848,80,pose,29.51375389099121,0,0,0
1784450717.9102995,80,e2e,4827.230712999153,0,0,0
1784450717.9208784,64,detect,17.253570556640625,0,0,0
